ID;Average User Rating;User Rating Count;Price;In-app Purchases;Developer;Age Rating;Languages;Size;Genero_1;Genero_2;Genero_3;Original Release Date;Current Version Release Date
983507557;4.5;1276;0;1.99, 0.99, 19.99, 4.99, 19.99, 6.99, 9.99, 19.99, 8.99, 99.99;Appxplore (iCandy);4+;EN, JA, KO, ZH, ZH;377498624; Strategy; Puzzle;;25/01/2017;07/05/2019
983507557;4.5;1276;0;1.99, 0.99, 19.99, 4.99, 19.99, 6.99, 9.99, 19.99, 8.99, 99.99;Appxplore (iCandy);4+;EN, JA, KO, ZH, ZH;377498624; Strategy; Puzzle;;25/01/2017;07/05/2019
984987090;;;0;0.99, 2.99;entwicklungsschmiede UG & Co KG;4+;EN, DE;14153728; Strategy; Word; Entertainment;17/09/2016;17/09/2016
985653378;4.5;6550;0;0.99, 4.99, 1.99, 1.99, 9.99, 1.99, 19.99, 7.99, 4.99, 59.99;redBit games;4+;EN, FR, DE, IT, JA, RU, ZH, ES;87235584; Entertainment; Casual; Strategy;12/10/2016;17/01/2019
987665059;;;6.99;;Alain Toutant;4+;EN, FR;171725824; Strategy; Board; Entertainment;29/06/2016;13/11/2017
987969501;3.5;8;4.99;;HexWar Games Ltd;12+;EN;1111119872; Entertainment; Strategy; Board;27/04/2016;13/06/2019
988622073;;;0;4.99, 2.99, 1.99;Peter Respondek;4+;EN, FR, DE, JA, KO, ZH, ES, ZH;95235072; Puzzle; Strategy;;23/12/2018;13/01/2019
988892383;;;0;;Diga Design;4+;EN, FR;138956800; Puzzle; Strategy;;10/09/2016;09/05/2018
990964976;;;1.99;;After Dark Studios Ltd;4+;EN;34821120; Entertainment; Puzzle; Strategy;08/06/2017;15/07/2019
991176230;4.5;25;0;9.99;Trese Brothers;12+;EN;180375552; Role Playing; Strategy;;02/06/2016;07/02/2019
992058779;4.5;12;0;2.99, 0.99, 0.99, 2.99, 1.99, 2.99, 1.99;PlayWay;4+;EN;508731392; Simulation; Strategy; Entertainment;18/06/2017;13/10/2017
992140314;4.5;4551;0;2.99, 4.99, 9.99, 19.99, 49.99, 99.99;SEGA;12+;EN;631155712; Strategy; Action;;21/03/2016;22/08/2016
992769295;;;0;2.99;Binex Solutions;4+;EN;143662080; Strategy; Casual; Entertainment;01/06/2016;12/09/2018
993019077;;;0;;MmpApps Corp.;4+;EN;16430080; Card; Strategy; Entertainment;30/06/2016;27/09/2017
993024272;;;0;;MmpApps Corp.;4+;EN;20016128; Card; Strategy; Entertainment;24/03/2016;08/01/2019
993217340;;;0;;MmpApps Corp.;4+;EN;22529024; Entertainment; Strategy; Card;12/05/2016;30/01/2019
993290127;4.5;3637;0;19.99, 4.99, 99.99, 9.99, 9.99, 19.99, 49.99, 4.99, 7.99, 0.99;MunkyFun, Inc.;12+;EN;178947072; Strategy; Action;;29/03/2016;04/06/2019
993492744;5;174591;0;4.99, 7.99, 4.99, 19.99, 9.99, 0.99, 3.99;Auxbrain, Inc.;4+;EN;74891264; Strategy; Simulation;;14/07/2016;25/07/2019
994934480;;;0;0.99, 5.99, 6.99, 11.99;DM Applications LLC (TX);4+;EN;226768896; Entertainment; Strategy; Family;13/03/2016;13/03/2016
996491151;3.5;23;3.99;11.99, 5.99, 9.99, 1.99, 1.99, 1.99, 1.99;Sirlin Games;4+;EN;410645504; Card; Strategy;;03/02/2016;17/02/2016
996701462;;;0;;MmpApps Corp.;4+;EN;22457344; Strategy; Entertainment; Card;06/07/2016;05/02/2019
996702904;;;0;;MmpApps Corp.;4+;EN;20591616; Card; Entertainment; Strategy;17/06/2016;21/11/2018
996765248;3;6;0.99;;Blimps LLC;12+;EN;38839296; Strategy; Lifestyle; Adventure;26/10/2016;03/11/2016
998255369;4;6;0;;BARCELONA SUPERCOMPUTING CENTER;12+;EN;111316992; Strategy; Simulation; Education;26/02/2016;26/02/2016
998528159;4.5;417;0;9.99, 4.99, 19.99, 4.99, 9.99, 99.99, 49.99;Envision Entertainment GmbH;12+;EN, FR, DE, IT, RU, ES;88379392; Strategy; Entertainment; Action;09/01/2016;30/11/2016
999254923;;;0;2.99, 4.99, 19.99, 2.99;Ning Qu;4+;EN, FR, DE, IT, RU;99946496; Puzzle; Strategy; Entertainment;07/01/2016;07/01/2016
1000876192;4.5;75459;0;1.99, 9.99, 4.99, 19.99, 4.99, 0.99, 4.99, 4.99, 1.99, 14.99;Electronic Arts;9+;ZH, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH;191660032; Card; Entertainment; Strategy;18/10/2016;13/06/2019
1001780528;4.5;14922;0;2.99, 11.99, 10.99, 27.99, 17.99, 49.99, 2.99, 33.99, 8.99, 17.99;Max Games Studios;12+;AR, ZH, CS, EN, FR, DE, HI, ID, IT, JA, KO, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, UK;399962112; Adventure; Strategy;;10/03/2016;08/07/2019
1001780528;4.5;14922;0;2.99, 11.99, 10.99, 27.99, 17.99, 49.99, 2.99, 33.99, 8.99, 17.99;Max Games Studios;12+;AR, ZH, CS, EN, FR, DE, HI, ID, IT, JA, KO, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, UK;399962112; Adventure; Strategy;;10/03/2016;08/07/2019
1003660287;4;97;3.99;4.99;mifki Limited;9+;EN;20233216; Strategy; Simulation;;14/01/2016;13/05/2019
1004539546;4.5;12047;0;4.99, 9.99, 19.99, 3.99, 0.99, 0.99, 99.99, 1.99, 49.99, 19.99;Flaregames GmbH;12+;EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH;244866048; Action; Strategy;;03/05/2016;29/07/2019
1004604650;4;18;12.99;1.99;HexWar Games Ltd;12+;EN;323195904; Strategy; Board;;03/11/2016;01/08/2017
1004840692;;;0;0.99, 4.99, 9.99, 20.99;Kwai Ying Cindy Cheung;4+;EN, JA, NB, ZH, ZH;36431872; Strategy; Casual; Entertainment;30/01/2016;10/02/2016
1005077069;4.5;1364;0;4.99, 9.99, 19.99, 0.99, 49.99, 99.99;Plamee Tech (Cy) LTD;12+;EN;174428160; Strategy; Entertainment; Action;19/05/2016;01/08/2018
1005369710;4.5;11;0;0.99;Reddolution;4+;EN;32111616; Puzzle; Education; Strategy;14/07/2016;15/07/2016
1005613566;;;0;;inploid corp.;4+;EN;18488320; Strategy; Puzzle;;02/07/2016;11/07/2016
1006408029;4;1295;8.99;;U-Play Online;4+;CA, EN, FR, DE, IT, JA, PT, RU, ES, TR, VI;453922816; Entertainment; Simulation; Strategy;22/09/2016;01/05/2019
1007115851;4;1605;0;4.99, 4.99, 19.99, 19.99, 49.99, 99.99, 49.99, 99.99;Kiloo;9+;EN;152692736; Action; Strategy;;27/04/2016;03/10/2016
1007163898;4;11;0;1.99, 4.99, 0.99, 9.99, 19.99;iCandy Digital;9+;EN, FR, DE, IT, JA, KO, PT, ZH, ES, ZH;493780992; Adventure; Strategy; Entertainment;08/01/2016;10/04/2017
1007719995;;;0;;Sound House LLC;4+;EN;42813440; Puzzle; Strategy;;16/03/2016;12/04/2016
1008085790;;;0;0.99;Alexey Rezun;4+;EN, FR, DE, IT, RU;103673856; Puzzle; Strategy; Entertainment;11/07/2016;11/07/2016
1008111072;4;3077;0;4.99, 4.99, 4.99, 19.99, 9.99, 49.99, 99.99, 6.99, 49.99, 6.99;Subatomic Studios, LLC;9+;EN;275446784; Strategy; Action;;12/12/2016;25/04/2018
1008115747;2.5;5;0;;Yuh Ning Huang;9+;EN;318094336; Strategy; Role Playing; Social Networking;22/07/2016;17/04/2018
1008237672;;;0;0.99, 4.99, 9.99;Lauren Wood;4+;EN;31009792; Entertainment; Strategy; Puzzle;18/01/2017;16/02/2017
1008496061;4;234;2.99;0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99;Mika Mobile, Inc.;12+;EN;160202752; Strategy; Puzzle; Entertainment;02/06/2016;04/08/2016
1008498805;5;16;0;0.99, 4.99;10K BULBS LLC;4+;EN;138254336; Puzzle; Strategy; Entertainment;06/10/2016;27/10/2016
1012231677;4.5;1744;0;0.99, 2.99, 2.99, 19.99, 49.99, 9.99, 4.99, 4.99, 9.99, 99.99;SNK CORPORATION;12+;EN, JA;136365056; Casual; Entertainment; Strategy;15/02/2016;30/07/2019
1012712705;4.5;1593;0;9.99, 2.99, 6.99, 6.99, 19.99, 0.99, 6.99, 9.99, 99.99, 19.99;Vertical;12+;EN, FR, DE, IT, ES;110904320; Simulation; Strategy;;20/04/2016;12/10/2016
1013586890;;;0;;Nazar Pallaev;4+;EN;77793280; Strategy; Puzzle;;23/10/2017;21/11/2017
1015319886;;;0;;Mira, Inc.;9+;EN;210097152; Simulation; Strategy;;09/03/2017;23/03/2017
1016278988;;;0;;Robert Millender;4+;EN;12517376; Puzzle; Entertainment; Strategy;04/07/2016;04/07/2016
1017311881;4.5;31686;0;4.99, 29.99, 5.99, 29.99, 4.99, 9.99, 9.99, 15.99, 4.99, 2.99;ABE Entertainment Limited;12+;EN, FR, DE, IT, PT, RU;194427904; Adventure; Strategy; Entertainment;08/03/2017;18/07/2019
1017421691;5;9;0;;Jumpbutton Studio, LLC;4+;EN;68960256; Strategy; Casual; Entertainment;18/04/2017;12/10/2017
1017451361;;;0;;Steve Crook;4+;EN;12027904; Photo & Video; Strategy; Puzzle;20/03/2017;20/03/2017
1018002876;4.5;64;3.99;;Pascal Bestebroer;12+;EN;68304896; Strategy; Role Playing;;03/02/2016;06/01/2019
1019151694;4;16;0;1.99, 0.99;Peter Schramm;9+;EN;1177903104; Action; Strategy;;05/01/2016;29/01/2019
1019161597;4.5;25563;0;0.99, 4.99, 9.99, 4.99, 19.99, 4.99, 0.99, 4.99, 4.99, 9.99;Flaregames GmbH;12+;EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH, TR;353225728; Entertainment; Strategy; Action;23/05/2017;31/07/2019
1019375416;;;0;0.99, 14.99, 49.99, 4.99, 9.99, 99.99, 4.99;Yee Ling Lee;9+;EN;162195456; Adventure; Strategy;;21/06/2019;21/06/2019
1020122228;;;0;0.99, 1.99, 2.99, 3.99, 4.99;ICANDY GAMES LTD;4+;EN, FR, DE, IT, JA, KO, ZH, ES, ZH;79204352; Role Playing; Strategy; Entertainment;19/01/2016;15/02/2016
1020270390;4.5;619;0;1.99, 4.99, 9.99, 2.99, 24.99, 99.99;Artem Kotov;12+;EN;309653504; Action; Strategy;;06/12/2016;01/06/2018
1020481008;4.5;1678;4.99;1.99, 3.99, 7.99, 1.99, 4.99, 1.99, 0.99, 0.99, 4.99, 14.99;SQUARE ENIX INC;12+;ZH, EN, FR, DE, IT, JA, KO, PT, RU, ES;301735936; Strategy; Puzzle;;18/08/2016;26/07/2018
1020657631;5;5;2.99;;Klemens Strasser;4+;EN, DE, PT, ES, SV;75215872; Strategy; Puzzle;;16/11/2016;22/05/2018
1021193728;;;0;9.99, 19.99, 4.99;Octro, Inc.;9+;EN;252769280; Strategy; Role Playing;;12/09/2016;22/12/2017
1021213658;3.5;38;3.99;;AKPublish;9+;EN;1142192128; Entertainment; Strategy; Adventure;14/06/2017;25/09/2017
1022009538;;;0.99;;Michael Keilman;4+;EN, ES;35585024; Word; Strategy;;06/06/2016;27/01/2017
1022301472;4.5;2941;0;4.99, 19.99, 3.99, 9.99, 4.99, 9.99, 0.99, 1.99, 19.99, 2.99;Gameloft;17+;AR, EN, FR, DE, ID, IT, JA, KO, PT, RU, ZH, ES, TH, ZH, TR;266844160; Action; Strategy; Entertainment;26/10/2016;30/08/2018
1022522049;5;47;0;2.99;Stephen Folkes;12+;EN;23917568; Action; Strategy;;04/09/2016;19/04/2017
1022778366;;;0;0.99;GameOn Production Co. ltd;9+;EN;389742592; Strategy; Casual;;15/01/2016;15/01/2016
1023122187;4.5;776;0;0.99, 0.99, 0.99, 1.99, 6.99, 4.99, 0.99, 12.99, 19.99;Romit Dodhia;4+;EN;172079104; Entertainment; Role Playing; Strategy;12/09/2016;03/02/2017
1023129652;3.5;15;0;0.99, 4.99, 99.99;Yoeri Staal;9+;EN;31218688; Strategy; Action;;14/03/2016;14/11/2016
1023217774;;;0;0.99;White Office LLC;4+;EN;81687552; Strategy; Board;;01/11/2016;26/01/2017
1023620059;5;18;0;49.99, 19.99;DEFCON GAMES LLC;9+;EN;186218496; Entertainment; Casual; Strategy;10/11/2017;18/11/2017
1024477788;;;0;0.99, 4.99, 49.99;Gamemiracle Company Ltd;9+;EN;330498048; Entertainment; Casual; Strategy;23/04/2016;29/04/2017
1024951378;4;609;4.99;;tinyBuild LLC;12+;EN, FR, DE, IT, JA, KO, ZH;339950592; Sports; Strategy;;13/01/2016;27/06/2019
1024953824;4;3158;0;4.99, 0.99, 1.99, 4.99, 3.99, 1.99, 9.99, 3.99, 49.99, 0.99, 99.99;Dmitrii Kuzmenko;12+;EN;259408896; Strategy; Card;;14/03/2016;22/09/2017
1024953838;4.5;189;0.99;4.99, 4.99, 1.99, 1.99, 3.99, 9.99, 3.99, 1.99, 49.99, 99.99;Dmitrii Kuzmenko;12+;EN;259339264; Card; Strategy;;14/03/2016;22/09/2017
1025073240;5;5;0;0.99, 1.99, 2.99, 3.99, 9.99;Joshua Paulsen;4+;EN;61639680; Casual; Strategy;;15/07/2017;21/07/2019
1025097056;;;0;;Joshua Paulsen;4+;EN;14145536; Strategy; Casual;;23/01/2016;21/07/2019
1027377652;;;0.99;;Mobo Studio;4+;AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI;23205888; Strategy; Board; Entertainment;24/06/2016;29/07/2016
1027509027;2.5;7;0;9.99, 2.99, 2.99, 2.99, 2.99;High Game Enterprises Inc.;17+;EN, ES;31680512; Strategy; Social Networking; Board;28/01/2016;06/08/2018
1027558459;;;0;;Firefell Oy;4+;EN;66561024; Strategy; Puzzle;;22/01/2016;19/10/2016
1028093140;;;0;;Justin Foster;12+;EN;14072832; Strategy;;;06/06/2016;01/03/2018
1028093140;;;0;;Justin Foster;12+;EN;14072832; Strategy;;;06/06/2016;01/03/2018
1028880836;5;20;0;15.99, 2.99, 1.99, 7.99;Minh Nguyen;9+;EN;94307328; Adventure; Entertainment; Strategy;12/01/2016;12/01/2016
1028905361;;;0;0.99, 1.99, 0.99;Atomic Nitro;4+;EN;232891392; Strategy; Entertainment; Casual;30/01/2016;10/02/2016
1029094059;4.5;199173;0;0.99, 4.99, 9.99, 12.99, 6.99, 1.99, 24.99, 1.99, 34.99, 9.99;Big Fish Games, Inc;4+;NL, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH;241390592; Entertainment; Casual; Strategy;26/06/2017;27/07/2019
1029428859;;;0;3.99, 12.99, 1.99, 7.99, 0.99, 1.99, 16.99, 3.99, 6.99, 3.99;StartupHeroes;4+;EN, FR, DE, IT, PT, RU, ES, TR, UK;65739776; Sports; Strategy;;28/01/2016;01/05/2018
1029575255;;;0;3.99;Muso Labs Ltd;4+;EN;59527168; Puzzle; Strategy; Entertainment;25/06/2016;25/06/2016
1029906784;;;0;1.99, 4.99, 9.99, 19.99, 49.99;Red Meat Games, Inc.;12+;EN;293967872; Strategy; Trivia;;13/12/2017;13/12/2017
1030804846;4.5;15726;0;0.99, 0.99, 5.99, 5.99, 4.99, 0.99, 0.99, 0.99, 0.99, 4.99;WSC Solitaire, LLC;12+;EN;332215296; Entertainment; Card; Strategy;20/01/2016;01/04/2019
1031569021;4.5;1879;0;9.99, 4.99, 19.99, 1.99, 1.99, 4.99, 0.99, 9.99, 49.99, 99.99;Celsius online;9+;EN;166575104; Strategy; Puzzle;;21/08/2016;24/03/2017
1031856919;5;1005;0;99.99, 9.99, 19.99, 19.99, 9.99, 9.99, 4.99, 29.99, 9.99, 49.99;Janus Anderson;9+;EN;136067072; Card; Strategy;;26/04/2017;08/06/2019
1031870897;4.5;11;0;29.99, 0.99, 14.99, 4.99, 99.99, 9.99, 49.99, 29.99, 14.99, 14.99;Yong Li;12+;EN, ZH;493310976; Role Playing; Entertainment; Strategy;21/04/2017;24/05/2019
1032350290;;;0;2.99;Games by Mee AB;4+;EN;21040128; Action; Strategy; Food & Drink;10/07/2017;10/07/2017
1033279145;4;10;0.99;;ZealTopia Interactive;4+;EN;30437376; Strategy; Role Playing;;13/01/2016;29/01/2016
1033447295;;;0;0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99;Ying Ying Apps, LLC;17+;EN;219266048; Strategy; Board;;19/07/2016;19/07/2016
1033781064;3.5;611;0;1.99, 4.99, 9.99, 19.99, 1.99, 6.99, 4.99, 49.99, 99.99, 9.99;Junglee Games;4+;EN;568483840; Action; Strategy;;07/12/2016;17/08/2018
1033792662;;;0;;Salvatore Licastri;4+;EN;7657472; Entertainment; Casual; Strategy;17/03/2016;17/03/2016
1034085661;;;0;0.99, 0.99, 2.99, 6.99, 14.99, 40.99, 0.99, 2.99, 6.99;Nish Singh;4+;EN;68511744; Entertainment; Strategy; Puzzle;15/03/2017;15/03/2017
1034623811;;;0;0.99, 0.99;Abnormal Head LLC (CA);9+;NL, EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH;57624576; Puzzle; Strategy; Entertainment;27/02/2016;22/04/2019
1034920425;4.5;131353;0;6.99, 1.99, 1.99, 4.99, 0.99, 14.99, 9.99, 2.99, 1.99, 24.99;Jam City, Inc.;4+;CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI;204416000; Strategy; Puzzle;;23/05/2017;09/07/2019
1035494079;4;94;0;79.99, 33.99, 17.99, 3.99, 0.99, 7.99, 44.99, 9.99, 7.99, 7.99;AlphaGames Inc.;12+;EN;240102400; Role Playing; Strategy;;18/02/2016;24/07/2019
1035540472;;;0;0.99, 4.99, 9.99, 29.99, 74.99, 99.99, 0.99, 4.99;yile;9+;EN;121507840; Role Playing; Strategy; Entertainment;28/01/2016;28/01/2016
1035581522;4;21;4.99;;Artifex Mundi S.A.;4+;EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES;1250794496; Strategy;;;13/01/2016;13/01/2016
1035663788;4.5;61875;0;19.99, 19.99, 38.99, 9.99, 9.99, 2.99, 9.99, 29.99, 0.99, 0.99, 4.99, 19.99, 4.99, 2.99;Game Insight;9+;EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH, TR;183353344; Strategy; Action;;10/05/2017;19/06/2019
1035690543;;;0;0.99, 4.99, 9.99;Guerson Perez;4+;EN;15592448; Strategy; Puzzle; Entertainment;30/04/2016;30/04/2016
1035712810;4.5;51396;0;0.99, 4.99, 9.99, 4.99, 19.99, 0.99, 19.99, 9.99, 4.99, 9.99;Warner Bros.;12+;EN, FR, DE, IT, JA, KO, PT, RU, ES, TR;165965824; Strategy; Action;;17/10/2017;01/08/2019
1036309469;;;0;;Highbury Safika Media;17+;EN;22491136; Sports; Strategy;;12/03/2016;04/05/2016
1036403692;4;54;3.99;;Stephane Oury;12+;EN;235515904; Simulation; Strategy; Education;18/02/2016;18/02/2016
1037159428;;;0;;Wil Rivera;17+;EN;134644736; Puzzle; Photo & Video; Strategy;03/06/2016;03/06/2016
1037951642;;;0;2.99, 0.99;Morphosis Games;4+;EN;29247488; Strategy; Puzzle; Entertainment;10/02/2016;31/01/2017
1038089590;5;10;0;2.99, 1.99;Nabin Mulepati;4+;EN;17733632; Strategy; Casual;;21/11/2016;21/03/2017
1038313626;4;13;0;59.99, 9.99, 2.99, 0.99, 30.99;MainGames;12+;EN;242729984; Simulation; Productivity; Strategy;27/01/2016;22/05/2018
1038398094;4;18;0;2.99, 2.99, 0.99, 2.99, 1.99, 9.99, 1.99, 1.99, 4.99;Play Publish Ltd.;4+;EN;71447552; Strategy; Board;;02/03/2017;27/05/2017
1038819090;;;0;;Intent Software GmbH & Co. KG;4+;EN;88698880; Board; Strategy;;11/03/2016;11/03/2016
1038913047;4;239;0;9.99, 2.99, 4.99, 18.99, 45.99, 89.99;HandyGames;9+;EN, FR, DE, JA, KO, PT, RU, ZH, ES, ZH, TR;169892864; Strategy; Simulation;;20/01/2016;02/03/2018
1039841501;4.5;19760;0;0.99, 9.99, 4.99, 19.99, 19.99, 1.99, 0.99, 9.99, 4.99, 1.99;Tilting Point;4+;EN;1056594944; Simulation; Entertainment; Strategy;06/07/2016;17/07/2019
1039971965;4.5;21210;0;6.99, 3.99, 4.99, 6.99, 9.99, 6.99, 2.99, 2.99, 7.99, 4.99, 19.99;[adult swim];12+;EN, FR, DE, IT, JA, KO, PT, ZH, ES, ZH;127086592; Strategy; Simulation;;01/12/2016;08/10/2018
1040096415;;;0;;wang kai;4+;EN;38088704; Adventure; Entertainment; Strategy;29/03/2016;29/03/2016
1040164434;;;0;0.99;Sea Venture LLC;4+;EN;33698816; Role Playing; Entertainment; Strategy;06/08/2016;06/08/2016
1040214518;;;0;;Texas PFCG Aplicativos Ltda;4+;EN;82173952; Action; Strategy;;07/01/2016;07/01/2016
1040216653;;;0;;Texas PFCG Aplicativos Ltda;4+;EN;24059904; Action; Strategy;;07/01/2016;07/01/2016
1041202497;;;0;;Dl Games Inc.;9+;EN;55668736; Entertainment; Strategy; Action;14/03/2016;14/03/2016
1041310492;;;0;2.99;M&M App Services Pty Ltd;4+;EN;28130304; Simulation; Entertainment; Strategy;19/02/2016;19/02/2016
1041411730;;;0;0.99, 0.99, 1.99, 9.99;Mukul Verma;4+;AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI;33240064; Entertainment; Casual; Strategy;09/03/2016;09/03/2016
1041613348;;;0;3.99;Loretta Cheron;4+;EN;83681280; Strategy; Entertainment; Board;30/04/2016;30/04/2016
1043668442;3.5;163;0;;Rastislav Marecek;9+;EN;250297344; Strategy; Entertainment; Adventure;13/01/2016;29/08/2016
1043738296;4;48;0;0.99, 1.99, 9.99, 4.99;Epic Story Interactive Inc.;9+;EN;267362304; Adventure; Strategy;;24/03/2016;15/10/2016
1044072978;4.5;179;0;9.99, 4.99, 1.99, 2.99, 2.99, 1.99, 2.99, 2.99, 2.99, 0.99;Fantasync;9+;EN;290428928; Entertainment; Role Playing; Strategy;27/01/2016;02/08/2018
1044522265;;;0;2.99;Anh Hoang;4+;EN;65942528; Strategy; Entertainment;;15/01/2016;15/01/2016
1044715598;;;0;;Simon Crack;4+;EN;70324224; Casual; Strategy; Entertainment;02/08/2018;02/08/2018
1044966398;5;3411;0;0.99, 2.99, 8.99, 6.99, 17.99, 8.99, 59.99, 99.99, 8.99, 59.99;Qcplay Limited;12+;EN, FR, DE, JA, KO, PT, RU, ZH, ES, TH, ZH;327197696; Adventure; Entertainment; Strategy;21/11/2016;22/05/2019
1045080100;;;0;;Syed Hassan;4+;EN;122684416; Sports; Sports; Strategy;29/04/2016;29/04/2016
1045432017;;;0;;Magma Mobile;4+;ZH, CS, DA, NL, EN, FI, FR, DE, EL, HU, ID, IT, JA, KO, NO, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, TR, VI;126879744; Entertainment; Puzzle; Strategy;01/06/2016;01/06/2016
1045436888;4.5;4284;0;0.99, 4.99, 9.99, 19.99, 0.99, 8.99, 0.99, 49.99, 4.99, 17.99;TripleFun;4+;AR, EN, FR, DE, IT, PT, RU, ES, TR;296724480; Strategy; Sports; Sports;05/05/2016;15/07/2019
1045436888;4.5;4284;0;0.99, 4.99, 9.99, 19.99, 0.99, 8.99, 0.99, 49.99, 4.99, 17.99;TripleFun;4+;AR, EN, FR, DE, IT, PT, RU, ES, TR;296724480; Strategy; Sports; Sports;05/05/2016;15/07/2019
1045453171;;;0;1.99, 2.99;Binex Solutions;4+;EN;70036480; Strategy; Casual; Entertainment;09/09/2016;09/09/2016
1045993737;4.5;56;0;0.99, 0.99, 1.99, 4.99, 9.99, 0.99, 2.99, 9.99, 0.99, 0.99;RagCat Games;9+;EN, RU;124385280; Entertainment; Strategy; Role Playing;05/04/2019;22/07/2019
1046402839;;;0;1.99;squishLogic;4+;EN;14578688; Strategy; Puzzle; Education;04/05/2016;24/09/2018
1046417782;4;17;0;4.99, 1.99, 4.99, 1.99, 4.99, 4.99, 1.99, 19.99, 49.99, 49.99;AFEEL, Inc.;4+;EN, JA, KO;61741056; Strategy; Simulation;;22/09/2016;04/11/2016
1046483972;;;0;;Cactac Studios LLC;4+;EN;20113408; Strategy; Puzzle;;08/05/2017;08/05/2017
1046974105;;;0;;Vesuvius Media Ltd;9+;EN;211424256; Strategy; Simulation;;09/01/2017;09/05/2018
1047235144;4.5;80;0;1.99, 9.99, 4.99, 4.99, 99.99, 49.99, 4.99, 24.99, 9.99, 2.99;Gaijin Distribution;12+;EN, FR, DE, JA, RU, ES;446679040; Action; Entertainment; Strategy;03/11/2016;29/08/2018
1047316672;;;0;;John Tiller;9+;EN;22179840; Strategy;;;11/05/2016;12/05/2016
1047714727;;;0;1.99;Blissapp AS;4+;EN;24706048; Strategy; Casual;;07/02/2016;07/02/2016
1048126070;;;4.99;;Tiltan Games (2013) LTD;4+;EN;60318720; Strategy; Education; Board;27/01/2016;17/05/2019
1048453960;;;0;0.99, 0.99, 0.99, 1.99, 0.99, 1.99, 2.99;YOSHIYUKI ISHIBASHI;4+;EN;163663872; Strategy; Entertainment; Action;04/09/2016;28/09/2016
1048458452;5;12;0;0.99;Anne Murielle Larger;4+;EN, FR;44187648; Puzzle; Education; Strategy;13/01/2016;13/04/2017
1048518319;;;0;1.99, 0.99, 1.99;nazary kulinich;9+;EN;72986624; Strategy;;;18/06/2016;18/06/2016
1048542880;3;1637;0;14.99, 99.99, 7.99, 2.99, 49.99, 5.99, 0.99, 0.99, 2.99, 4.99;GAME KNIGHT NETWORK TECHNOLOGY LIMITED;12+;EN;129966080; Role Playing; Strategy;;06/01/2016;24/06/2019
1048895539;;;0.99;;HAOREN XUAN;9+;EN, ZH;108193792; Entertainment; Puzzle; Strategy;17/12/2016;17/12/2016
1048899509;;;0;;Mithra Media;4+;EN;27632640; Strategy; Action;;12/01/2016;12/01/2016
1049220831;4;33;0;4.99, 9.99, 0.99, 4.99, 18.99, 2.99, 2.99, 35.99, 0.99, 99.99;QONQR LLC;9+;EN, DE, HU, IT, PL, PT, ES;172102656; Strategy; Simulation;;16/03/2016;08/07/2019
1049308573;4.5;254;0;9.99, 6.99, 19.99, 1.99, 9.99, 9.99, 9.99, 4.99, 19.99, 4.99;Everguild Ltd.;12+;EN;220795904; Strategy; Card; Entertainment;24/11/2016;05/07/2018
1049446681;;;0;0.99;Jorgen Rase;4+;EN;18070528; Strategy; Puzzle;;23/04/2017;24/02/2018
1049716268;4.5;196;0;9.99, 0.99, 4.99, 19.99, 0.99, 2.99, 9.99, 4.99, 1.99, 9.99;Four Thirty Three;12+;EN, JA, KO, ZH, TH, ZH;266311680; Action; Sports; Strategy;22/11/2017;04/07/2019
1049822434;;;0;;Edwin van Verseveld;4+;EN;46484480; Strategy;;;04/01/2016;04/01/2016
1050002572;5;19;0.99;;Elliott Lee;9+;EN;141622272; Action; Strategy;;15/04/2016;19/07/2016
1050072854;2.5;10;0;14.99, 4.99, 2.99, 0.99, 9.99;Boomzap;12+;EN;80003072; Strategy; Role Playing;;04/01/2016;26/01/2016
1050101469;4;888;0;0.99, 0.99, 99.99, 4.99, 9.99, 4.99, 24.99, 1.99, 49.99, 4.99, 0.99, 4.99;WARGAMING Group Limited;9+;CS, EN, FI, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, TH, ZH, TR, VI;294190080; Role Playing; Strategy;;15/11/2016;29/07/2019
